time,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,mesto
2026-01-22T16:00,-2.4,72,978.4,100,6.1,4.0,Brno
2026-01-23T07:00,-2.2,92,979.0,100,3.5,1.0,Brno
2026-01-23T08:00,-1.8,91,979.4,100,4.7,22.0,Brno
2026-01-23T09:00,-1.5,89,979.4,100,5.0,39.0,Brno
2026-01-23T10:00,-1.2,87,979.3,100,5.5,55.0,Brno
2026-01-23T11:00,-0.6,84,979.1,100,7.1,105.0,Brno
2026-01-23T12:00,-1.1,84,979.1,100,4.7,99.0,Brno
2026-01-23T13:00,-0.8,85,978.9,100,5.0,78.0,Brno
2026-01-23T14:00,-0.5,86,978.6,100,5.5,64.0,Brno
2026-01-23T15:00,-0.4,88,978.5,100,3.3,24.0,Brno
2026-01-23T16:00,-0.6,91,978.6,100,3.1,2.0,Brno
2026-01-24T07:00,0.0,95,979.7,100,8.3,1.0,Brno
2026-01-24T08:00,0.4,95,980.1,100,9.2,16.0,Brno
2026-01-24T09:00,0.9,94,980.5,100,9.1,44.0,Brno
2026-01-24T10:00,1.3,94,980.8,100,8.5,56.0,Brno
2026-01-24T11:00,1.7,92,981.0,100,8.2,76.0,Brno
2026-01-24T12:00,1.1,91,981.3,100,5.8,81.0,Brno
2026-01-24T13:00,1.1,92,981.1,100,6.6,50.0,Brno
2026-01-24T14:00,1.2,91,981.1,100,5.8,35.0,Brno
2026-01-24T15:00,1.0,92,981.1,100,7.1,27.0,Brno
2026-01-24T16:00,0.7,94,981.2,100,7.9,3.0,Brno
2026-01-25T07:00,1.4,99,979.5,100,10.5,1.0,Brno
2026-01-25T08:00,1.9,99,979.5,100,12.3,14.0,Brno
2026-01-25T09:00,2.5,98,979.3,100,12.8,29.0,Brno
2026-01-25T10:00,3.0,97,979.0,100,13.3,41.0,Brno
2026-01-25T11:00,3.5,97,978.5,100,13.9,57.0,Brno
2026-01-25T12:00,3.5,97,978.1,100,13.9,83.0,Brno
2026-01-25T13:00,3.2,97,977.5,100,12.5,46.0,Brno
2026-01-25T14:00,3.1,97,977.0,100,11.5,28.0,Brno
2026-01-25T15:00,2.8,97,976.0,100,10.1,16.0,Brno
2026-01-25T16:00,2.8,97,975.1,100,11.0,3.0,Brno
2026-01-26T07:00,1.6,100,974.4,100,6.1,2.0,Brno
2026-01-26T08:00,1.2,100,974.9,100,4.7,41.0,Brno
2026-01-26T09:00,1.5,98,975.5,100,4.2,91.0,Brno
2026-01-26T10:00,1.6,97,975.9,100,6.2,132.0,Brno
2026-01-26T11:00,2.4,94,976.1,100,6.5,190.0,Brno
2026-01-26T12:00,2.7,94,976.5,100,7.3,246.0,Brno
2026-01-26T13:00,3.4,90,976.4,100,6.4,181.0,Brno
2026-01-26T14:00,3.8,86,976.7,60,4.5,119.0,Brno
2026-01-26T15:00,3.2,89,977.0,50,6.5,76.0,Brno
2026-01-26T16:00,2.3,92,976.9,22,7.5,9.0,Brno
2026-01-27T07:00,-0.8,96,979.1,58,6.4,4.0,Brno
2026-01-27T08:00,0.2,95,979.2,95,5.3,64.0,Brno
2026-01-27T09:00,1.4,93,979.6,78,2.6,135.0,Brno
2026-01-27T10:00,2.8,89,979.3,11,3.1,210.0,Brno
2026-01-27T11:00,4.4,81,978.7,6,5.7,303.0,Brno
2026-01-27T12:00,5.2,74,978.2,40,6.0,321.0,Brno
2026-01-27T13:00,5.6,70,977.7,65,6.2,224.0,Brno
2026-01-27T14:00,5.6,70,977.2,36,6.5,175.0,Brno
2026-01-27T15:00,4.4,77,976.5,7,6.8,100.0,Brno
2026-01-27T16:00,2.8,85,976.3,13,10.5,14.0,Brno
2026-01-28T07:00,0.3,94,973.1,100,8.9,1.0,Brno
2026-01-28T08:00,0.8,93,973.0,100,10.4,15.0,Brno
2026-01-28T09:00,1.7,89,972.8,100,10.6,53.0,Brno
2026-01-28T10:00,1.8,90,972.4,100,11.1,42.0,Brno
2026-01-28T11:00,2.5,87,971.6,100,12.7,76.0,Brno
2026-01-28T12:00,2.8,88,971.2,100,11.3,146.0,Brno
2026-01-28T13:00,3.4,85,970.6,100,14.5,85.0,Brno
2026-01-28T14:00,3.5,84,970.7,100,11.1,61.0,Brno
2026-01-28T15:00,3.0,86,970.5,100,12.9,33.0,Brno
2026-01-28T16:00,2.2,89,970.7,100,14.2,3.0,Brno
2026-01-29T07:00,1.1,93,972.2,100,16.8,1.0,Brno
2026-01-29T08:00,1.0,95,972.9,100,15.0,10.0,Brno
2026-01-29T09:00,1.1,94,973.3,100,13.8,27.0,Brno
2026-01-29T10:00,1.2,95,974.0,100,11.2,46.0,Brno
2026-01-29T11:00,1.2,95,974.2,100,10.2,56.0,Brno
2026-01-29T12:00,1.0,93,974.2,100,7.9,69.0,Brno
2026-01-29T13:00,1.2,91,974.2,100,7.3,46.0,Brno
2026-01-29T14:00,1.2,90,974.6,100,7.8,43.0,Brno
2026-01-29T15:00,0.9,89,974.9,100,9.0,26.0,Brno
2026-01-29T16:00,0.4,91,975.3,100,6.1,5.0,Brno
2026-01-30T07:00,-0.3,91,977.6,100,4.1,3.0,Brno
2026-01-30T08:00,0.2,87,977.9,100,3.6,46.0,Brno
2026-01-30T09:00,0.6,86,978.0,100,3.6,69.0,Brno
2026-01-30T10:00,0.9,84,978.1,100,6.0,121.0,Brno
2026-01-30T11:00,1.4,82,977.7,100,6.5,188.0,Brno
2026-01-30T12:00,1.0,84,978.2,100,5.6,123.0,Brno
2026-01-30T13:00,0.8,84,977.8,100,4.9,95.0,Brno
2026-01-30T14:00,1.0,82,978.2,100,5.0,96.0,Brno
2026-01-30T15:00,0.6,87,978.5,100,2.6,34.0,Brno
2026-01-30T16:00,0.2,89,978.9,100,3.2,5.0,Brno
2026-01-31T07:00,-0.3,89,981.2,100,7.9,2.0,Brno
2026-01-31T08:00,-0.3,86,981.4,100,8.8,25.0,Brno
2026-01-31T09:00,-0.2,84,981.9,100,9.4,60.0,Brno
2026-01-31T10:00,0.1,80,982.5,100,9.7,101.0,Brno
2026-01-31T11:00,0.0,80,982.6,100,9.4,85.0,Brno
2026-01-31T12:00,-0.4,81,982.9,100,8.8,95.0,Brno
2026-01-31T13:00,-0.2,77,982.9,100,9.1,73.0,Brno
2026-01-31T14:00,-0.5,78,983.2,100,9.8,56.0,Brno
2026-01-31T15:00,-1.1,77,983.7,100,10.2,32.0,Brno
2026-01-31T16:00,-1.8,78,984.3,100,11.0,7.0,Brno
2026-02-01T07:00,-5.3,82,989.0,100,6.8,2.0,Brno
2026-02-01T08:00,-5.1,82,989.2,100,6.6,24.0,Brno
2026-02-01T09:00,-4.8,79,989.3,100,6.4,50.0,Brno
2026-02-01T10:00,-4.4,76,989.1,100,5.0,95.0,Brno
2026-02-01T11:00,-4.0,75,989.2,100,4.7,119.0,Brno
2026-02-01T12:00,-3.3,79,988.9,100,4.9,223.0,Brno
2026-02-01T13:00,-3.5,78,988.6,100,6.0,126.0,Brno
2026-02-01T14:00,-3.8,78,988.6,100,6.2,87.0,Brno
2026-02-01T15:00,-4.0,79,988.4,100,5.1,53.0,Brno
2026-02-01T16:00,-4.2,81,988.3,100,5.2,10.0,Brno
2026-02-02T07:00,-4.3,85,985.8,100,10.1,3.0,Brno
2026-02-02T08:00,-3.5,85,985.8,100,10.2,27.0,Brno
2026-02-02T09:00,-3.0,85,985.7,100,8.3,50.0,Brno
2026-02-02T10:00,-2.6,84,985.8,100,8.7,90.0,Brno
2026-02-02T11:00,-2.2,84,985.5,100,9.3,102.0,Brno
2026-02-02T12:00,-2.3,87,985.1,100,11.3,132.0,Brno
2026-02-02T13:00,-1.7,85,984.2,100,12.2,118.0,Brno
2026-02-02T14:00,-0.8,87,983.8,100,16.2,97.0,Brno
2026-02-02T15:00,-0.4,86,983.9,100,16.0,52.0,Brno
2026-02-02T16:00,-0.6,86,984.3,100,14.8,7.0,Brno
2026-02-03T07:00,-1.5,88,985.6,100,16.1,4.0,Brno
2026-02-03T08:00,-1.4,87,985.6,100,17.0,23.0,Brno
2026-02-03T09:00,-1.2,86,985.5,100,18.1,56.0,Brno
2026-02-03T10:00,-0.9,85,985.4,100,18.6,82.0,Brno
2026-02-03T11:00,-0.8,85,984.8,100,19.2,75.0,Brno
2026-02-03T12:00,-0.3,84,984.5,100,19.0,78.0,Brno
2026-02-03T13:00,-0.3,87,983.9,100,14.2,76.0,Brno
2026-02-03T14:00,-0.2,86,983.5,100,18.4,46.0,Brno
2026-02-03T15:00,-0.2,87,983.4,100,17.8,23.0,Brno
2026-02-03T16:00,-0.3,89,983.3,100,17.4,5.0,Brno
2026-02-04T07:00,-0.2,95,983.6,100,5.5,5.0,Brno
2026-02-04T08:00,0.5,92,983.5,100,6.1,41.0,Brno
2026-02-04T09:00,1.4,89,982.9,100,8.1,81.0,Brno
2026-02-04T10:00,2.1,86,982.3,100,9.6,97.0,Brno
2026-02-04T11:00,3.0,82,981.6,100,12.7,154.0,Brno
2026-02-04T12:00,1.8,89,981.0,100,9.4,132.0,Brno
2026-02-04T13:00,1.6,91,980.0,100,9.8,65.0,Brno
2026-02-04T14:00,1.3,93,979.2,100,10.5,33.0,Brno
2026-02-04T15:00,1.5,93,978.8,100,10.0,24.0,Brno
2026-02-04T16:00,1.4,93,978.3,100,11.1,5.0,Brno
2026-02-05T07:00,2.3,95,972.1,97,10.5,4.0,Brno
2026-02-05T08:00,3.3,93,972.2,99,12.1,86.0,Brno
2026-02-05T09:00,4.7,89,972.2,100,10.3,138.0,Brno
2026-02-05T10:00,4.8,89,972.4,100,10.2,107.0,Brno
2026-02-05T11:00,4.4,91,972.1,100,10.7,84.0,Brno
2026-02-05T12:00,3.7,95,971.6,100,9.4,102.0,Brno
2026-02-05T13:00,4.4,93,971.1,100,9.9,104.0,Brno
2026-02-05T14:00,4.8,93,970.9,100,8.5,106.0,Brno
2026-02-05T15:00,4.2,95,970.9,100,7.4,51.0,Brno
2026-02-05T16:00,3.4,97,971.1,100,6.2,10.0,Brno
2026-02-06T07:00,3.8,100,968.6,100,9.5,3.0,Brno
2026-02-06T08:00,4.0,100,968.8,100,11.0,24.0,Brno
2026-02-06T09:00,4.6,99,969.0,100,11.1,41.0,Brno
2026-02-06T10:00,4.8,99,969.2,100,9.5,57.0,Brno
2026-02-06T11:00,5.4,96,969.5,100,10.7,84.0,Brno
2026-02-06T12:00,4.8,98,969.5,100,6.8,87.0,Brno
2026-02-06T13:00,4.9,98,969.5,100,4.8,64.0,Brno
2026-02-06T14:00,5.1,99,969.9,100,5.0,65.0,Brno
2026-02-06T15:00,4.6,99,970.5,100,4.9,27.0,Brno
2026-02-06T16:00,3.9,98,971.1,100,5.6,6.0,Brno
2026-02-07T07:00,1.6,96,978.7,100,9.1,11.0,Brno
2026-02-07T08:00,2.9,94,979.2,98,8.5,79.0,Brno
2026-02-07T09:00,4.3,86,979.9,100,9.5,207.0,Brno
2026-02-07T10:00,5.2,82,980.5,100,6.9,254.0,Brno
2026-02-07T11:00,5.9,77,980.5,100,7.1,247.0,Brno
2026-02-07T12:00,6.7,74,980.0,100,6.8,258.0,Brno
2026-02-07T13:00,6.8,73,979.8,100,6.8,183.0,Brno
2026-02-07T14:00,6.8,72,979.9,100,6.2,120.0,Brno
2026-02-07T15:00,6.5,77,980.2,100,2.9,73.0,Brno
2026-02-07T16:00,4.6,82,980.3,100,2.3,32.0,Brno
2026-02-08T07:00,2.2,96,983.3,100,7.0,4.0,Brno
2026-02-08T08:00,2.8,94,983.7,100,6.5,33.0,Brno
2026-02-08T09:00,4.0,89,983.9,100,4.7,106.0,Brno
2026-02-08T10:00,5.1,85,984.2,100,4.9,213.0,Brno
2026-02-08T11:00,5.5,82,984.4,100,5.4,159.0,Brno
2026-02-08T12:00,4.3,90,984.3,100,3.7,111.0,Brno
2026-02-08T13:00,4.6,90,984.1,100,5.1,52.0,Brno
2026-02-08T14:00,4.3,93,984.1,100,4.9,32.0,Brno
2026-02-08T15:00,4.2,95,984.1,100,5.8,41.0,Brno
2026-02-08T16:00,3.2,97,984.4,100,5.5,10.0,Brno
2026-02-09T07:00,1.1,92,986.3,100,9.3,5.0,Brno
2026-02-09T08:00,1.1,89,986.3,100,8.2,26.0,Brno
2026-02-09T09:00,1.6,86,986.4,100,7.4,78.0,Brno
2026-02-09T10:00,1.8,83,986.7,100,7.5,84.0,Brno
2026-02-09T11:00,1.8,84,986.7,100,7.0,68.0,Brno
2026-02-09T12:00,1.4,87,986.5,100,7.6,82.0,Brno
2026-02-09T13:00,1.9,84,985.9,100,7.4,98.0,Brno
2026-02-09T14:00,1.8,86,985.8,100,7.6,57.0,Brno
2026-02-09T15:00,1.8,88,985.7,100,8.3,30.0,Brno
2026-02-09T16:00,1.6,89,985.6,100,8.8,8.0,Brno
2026-02-10T07:00,3.2,97,981.2,100,14.5,6.0,Brno
2026-02-10T08:00,3.2,96,981.0,100,15.1,27.0,Brno
2026-02-10T09:00,3.2,92,980.8,100,12.9,41.0,Brno
2026-02-10T10:00,3.7,88,980.7,100,14.2,91.0,Brno
2026-02-10T11:00,4.3,82,980.4,100,15.9,164.0,Brno
2026-02-10T12:00,3.8,84,979.9,100,14.6,185.0,Brno
2026-02-10T13:00,3.8,84,979.2,100,13.9,101.0,Brno
2026-02-10T14:00,3.7,83,978.7,100,12.7,86.0,Brno
2026-02-10T15:00,3.5,82,978.5,100,13.0,54.0,Brno
2026-02-10T16:00,2.8,84,978.3,100,13.2,14.0,Brno
2026-02-11T07:00,1.2,95,969.6,100,12.6,6.0,Brno
2026-02-11T08:00,1.5,94,969.1,100,13.2,38.0,Brno
2026-02-11T09:00,2.0,92,969.1,100,12.7,60.0,Brno
2026-02-11T10:00,2.4,91,969.0,100,10.9,56.0,Brno
2026-02-11T11:00,3.2,89,968.4,100,13.3,96.0,Brno
2026-02-11T12:00,3.2,92,967.7,100,13.2,113.0,Brno
2026-02-11T13:00,3.5,93,967.2,100,11.4,55.0,Brno
2026-02-11T14:00,4.0,95,966.6,100,10.6,40.0,Brno
2026-02-11T15:00,4.5,95,966.5,100,11.2,48.0,Brno
2026-02-11T16:00,4.5,96,966.5,100,11.3,11.0,Brno
2026-02-12T07:00,3.3,100,961.2,100,7.3,21.0,Brno
2026-02-12T08:00,4.3,98,961.2,100,5.3,108.0,Brno
2026-02-12T09:00,5.8,91,960.6,100,6.4,197.0,Brno
2026-02-12T10:00,7.3,88,960.1,100,14.8,260.0,Brno
2026-02-12T11:00,7.6,87,959.7,100,13.1,197.0,Brno
2026-02-12T12:00,6.8,89,960.0,100,11.4,144.0,Brno
2026-02-12T13:00,6.8,88,959.9,100,11.3,77.0,Brno
2026-02-12T14:00,6.9,90,959.9,100,7.3,46.0,Brno
2026-02-12T15:00,6.8,92,960.0,100,5.7,34.0,Brno
2026-02-12T16:00,6.1,95,960.2,100,3.7,27.0,Brno
2026-02-13T07:00,3.8,94,967.0,9,6.4,29.0,Brno
2026-02-13T08:00,5.4,93,967.7,28,10.1,150.0,Brno
2026-02-13T09:00,7.8,82,968.0,74,9.8,261.0,Brno
2026-02-13T10:00,9.4,68,968.2,52,18.7,314.0,Brno
2026-02-13T11:00,9.5,66,968.6,100,19.4,280.0,Brno
2026-02-13T12:00,8.2,79,968.7,99,12.6,225.0,Brno
2026-02-13T13:00,9.9,65,968.1,100,18.4,285.0,Brno
2026-02-13T14:00,9.8,63,968.4,81,15.9,215.0,Brno
2026-02-13T15:00,9.2,65,968.8,100,11.7,127.0,Brno
2026-02-13T16:00,7.5,74,969.3,70,6.5,39.0,Brno
2026-02-14T07:00,4.0,91,974.1,100,11.8,11.0,Brno
2026-02-14T08:00,4.8,88,974.5,100,10.5,51.0,Brno
2026-02-14T09:00,5.8,83,975.1,100,10.2,95.0,Brno
2026-02-14T10:00,6.2,81,975.9,100,10.7,117.0,Brno
2026-02-14T11:00,5.7,82,976.6,100,13.3,96.0,Brno
2026-02-14T12:00,5.2,82,976.8,100,13.4,123.0,Brno
2026-02-14T13:00,5.3,82,977.1,100,12.9,120.0,Brno
2026-02-14T14:00,4.7,85,977.8,100,12.9,59.0,Brno
2026-02-14T15:00,3.5,91,978.5,100,14.8,25.0,Brno
2026-02-14T16:00,2.3,96,979.4,100,11.4,9.0,Brno
2026-02-15T07:00,-1.1,79,989.6,100,15.6,18.0,Brno
2026-02-15T08:00,-1.5,74,989.9,100,18.4,101.0,Brno
2026-02-15T09:00,-1.4,72,990.4,100,17.8,204.0,Brno
2026-02-15T10:00,-1.5,69,990.6,100,17.1,255.0,Brno
2026-02-15T11:00,-0.6,61,990.4,65,18.1,358.0,Brno
2026-02-15T12:00,-1.4,64,990.5,96,18.2,315.0,Brno
2026-02-15T13:00,-1.4,62,990.1,100,17.4,214.0,Brno
2026-02-15T14:00,-1.5,61,989.8,70,16.3,203.0,Brno
2026-02-15T15:00,-2.0,60,989.7,59,16.2,146.0,Brno
2026-02-15T16:00,-2.9,66,989.4,60,12.6,58.0,Brno
2026-02-15T17:00,-3.5,70,989.0,31,11.4,1.0,Brno
2026-02-16T07:00,-5.6,74,978.8,100,12.8,14.0,Brno
2026-02-16T08:00,-5.1,72,978.5,100,10.9,35.0,Brno
2026-02-16T09:00,-4.3,72,977.8,100,13.0,64.0,Brno
2026-02-16T10:00,-3.5,71,977.5,100,13.5,121.0,Brno
2026-02-16T11:00,-3.2,74,976.9,100,13.3,83.0,Brno
2026-02-16T12:00,-3.5,78,976.4,100,12.6,129.0,Brno
2026-02-16T13:00,-3.3,85,976.2,100,11.1,98.0,Brno
2026-02-16T14:00,-3.0,88,975.4,100,11.4,59.0,Brno
2026-02-16T15:00,-2.4,88,975.0,100,11.0,63.0,Brno
2026-02-16T16:00,-2.3,90,975.2,100,9.6,22.0,Brno
2026-02-17T07:00,-2.0,93,976.7,95,3.5,21.0,Brno
2026-02-17T08:00,-1.4,90,977.3,100,3.9,100.0,Brno
2026-02-17T09:00,-0.3,87,978.3,68,3.2,214.0,Brno
2026-02-17T10:00,0.5,84,979.0,86,4.4,363.0,Brno
2026-02-17T11:00,1.2,83,979.3,100,4.3,295.0,Brno
2026-02-17T12:00,1.6,86,979.7,100,5.0,309.0,Brno
2026-02-17T13:00,1.8,88,979.9,41,2.4,323.0,Brno
2026-02-17T14:00,2.2,83,980.3,38,1.2,305.0,Brno
2026-02-17T15:00,1.9,81,980.7,56,3.6,191.0,Brno
2026-02-17T16:00,0.5,83,980.9,83,5.2,69.0,Brno
2026-02-17T17:00,-0.4,87,981.8,50,6.7,1.0,Brno
2026-02-18T07:00,-1.0,88,987.0,0,8.2,48.0,Brno
2026-02-18T08:00,0.6,82,987.1,1,10.9,188.0,Brno
2026-02-18T09:00,1.9,76,987.1,6,9.8,326.0,Brno
2026-02-18T10:00,2.3,72,987.5,38,15.1,433.0,Brno
2026-02-18T11:00,2.7,69,987.8,55,14.4,415.0,Brno
2026-02-18T12:00,3.3,73,987.6,70,12.6,398.0,Brno
2026-02-18T13:00,3.0,72,987.4,59,9.7,430.0,Brno
2026-02-18T14:00,2.7,72,986.9,37,9.3,315.0,Brno
2026-02-18T15:00,2.1,77,986.9,59,6.3,211.0,Brno
2026-02-18T16:00,-0.2,82,986.9,66,5.1,69.0,Brno
2026-02-18T17:00,-1.4,84,987.1,27,4.1,1.0,Brno
2026-02-19T07:00,-2.4,88,984.8,100,13.5,28.0,Brno
2026-02-19T08:00,-1.5,83,984.4,100,12.3,95.0,Brno
2026-02-19T09:00,-0.2,78,984.1,100,11.8,171.0,Brno
2026-02-19T10:00,0.9,74,984.1,100,11.8,193.0,Brno
2026-02-19T11:00,1.1,72,984.0,100,12.6,168.0,Brno
2026-02-19T12:00,1.0,68,983.7,100,11.6,190.0,Brno
2026-02-19T13:00,1.8,65,983.5,100,13.1,207.0,Brno
2026-02-19T14:00,2.0,64,983.3,100,13.2,166.0,Brno
2026-02-19T15:00,1.5,68,983.5,100,14.1,82.0,Brno
2026-02-19T16:00,0.9,73,983.5,100,16.5,25.0,Brno
2026-02-19T17:00,0.2,75,983.9,100,18.4,1.0,Brno
2026-02-20T07:00,-3.0,63,993.5,100,17.4,44.0,Brno
2026-02-20T08:00,-2.1,55,994.8,100,14.9,166.0,Brno
2026-02-20T09:00,-1.3,49,995.7,30,15.2,297.0,Brno
2026-02-20T10:00,-0.2,44,996.8,80,17.4,443.0,Brno
2026-02-20T11:00,0.5,41,996.8,98,19.4,492.0,Brno
2026-02-20T12:00,0.4,43,996.9,83,17.0,484.0,Brno
2026-02-20T13:00,0.8,43,997.3,95,17.3,446.0,Brno
2026-02-20T14:00,0.6,43,997.6,54,15.9,343.0,Brno
2026-02-20T15:00,0.2,45,998.0,28,14.7,222.0,Brno
2026-02-20T16:00,-0.9,51,998.5,16,11.5,82.0,Brno
2026-02-20T17:00,-2.7,63,999.5,86,9.4,3.0,Brno
2026-02-21T07:00,-4.8,79,998.2,100,3.9,47.0,Brno
2026-02-21T08:00,-3.5,74,998.0,100,4.4,102.0,Brno
2026-02-21T09:00,-2.9,80,997.8,100,5.4,125.0,Brno
2026-02-21T10:00,-2.1,83,997.4,100,5.1,126.0,Brno
2026-02-21T11:00,-1.2,82,996.9,95,5.1,137.0,Brno
2026-02-21T12:00,0.2,81,996.7,100,4.8,393.0,Brno
2026-02-21T13:00,0.8,82,996.4,100,3.1,236.0,Brno
2026-02-21T14:00,1.0,83,996.2,100,2.3,107.0,Brno
2026-02-21T15:00,1.0,84,996.1,88,2.7,113.0,Brno
2026-02-21T16:00,-0.7,86,996.2,18,3.5,76.0,Brno
2026-02-21T17:00,-1.5,88,996.4,18,1.6,3.0,Brno
2026-02-22T07:00,0.8,99,997.1,100,6.6,21.0,Brno
2026-02-22T08:00,1.6,96,996.9,100,6.7,50.0,Brno
2026-02-22T09:00,2.0,97,997.0,100,5.9,53.0,Brno
2026-02-22T10:00,2.2,99,996.6,100,7.2,61.0,Brno
2026-02-22T11:00,2.8,97,996.2,100,6.1,71.0,Brno
2026-02-22T12:00,4.0,98,995.4,100,5.5,131.0,Brno
2026-02-22T13:00,4.8,96,994.5,100,8.8,94.0,Brno
2026-02-22T14:00,5.9,95,994.0,100,9.2,159.0,Brno
2026-02-22T15:00,4.2,98,993.1,100,8.5,33.0,Brno
2026-02-22T16:00,3.5,97,992.8,100,5.9,13.0,Brno
2026-02-22T17:00,3.2,96,992.5,100,6.0,1.0,Brno
2026-02-23T07:00,5.8,96,989.5,45,10.3,48.0,Brno
2026-02-23T08:00,8.1,90,990.0,97,10.5,173.0,Brno
2026-02-23T09:00,10.1,81,989.7,15,11.7,280.0,Brno
2026-02-23T10:00,11.4,69,989.9,61,17.4,424.0,Brno
2026-02-23T11:00,12.1,64,989.8,20,15.2,417.0,Brno
2026-02-23T12:00,11.9,63,989.7,23,15.2,474.0,Brno
2026-02-23T13:00,12.6,54,989.0,25,16.2,440.0,Brno
2026-02-23T14:00,12.1,58,988.6,60,16.0,313.0,Brno
2026-02-23T15:00,10.1,68,988.9,68,17.8,171.0,Brno
2026-02-23T16:00,7.9,77,988.6,95,14.6,48.0,Brno
2026-02-23T17:00,6.9,81,988.5,91,13.7,4.0,Brno
2026-02-24T06:00,4.7,81,989.2,44,16.1,1.0,Brno
2026-02-24T07:00,5.4,78,990.3,13,16.2,67.0,Brno
2026-02-24T08:00,7.0,72,990.9,7,12.5,208.0,Brno
2026-02-24T09:00,8.4,63,991.5,34,20.2,339.0,Brno
2026-02-24T10:00,9.2,59,992.2,62,18.9,349.0,Brno
2026-02-24T11:00,9.3,58,992.8,73,18.5,352.0,Brno
2026-02-24T12:00,9.2,57,993.2,51,18.3,381.0,Brno
2026-02-24T13:00,9.8,53,993.3,40,18.0,382.0,Brno
2026-02-24T14:00,9.8,53,993.7,52,17.1,294.0,Brno
2026-02-24T15:00,9.1,58,994.1,36,11.9,206.0,Brno
2026-02-24T16:00,7.7,67,994.8,44,10.4,82.0,Brno
2026-02-24T17:00,5.8,78,995.6,8,8.5,5.0,Brno
2026-02-25T06:00,0.4,95,999.0,64,7.0,1.0,Brno
2026-02-25T07:00,2.0,94,999.4,98,7.2,62.0,Brno
2026-02-25T08:00,4.3,89,999.6,48,3.8,195.0,Brno
2026-02-25T09:00,7.0,79,999.8,29,1.9,343.0,Brno
2026-02-25T10:00,8.9,69,999.4,4,3.2,442.0,Brno
2026-02-25T11:00,10.3,59,999.4,95,9.9,447.0,Brno
2026-02-25T12:00,10.9,56,998.9,100,8.1,342.0,Brno
2026-02-25T13:00,11.9,49,998.5,4,6.1,403.0,Brno
2026-02-25T14:00,12.1,50,998.4,14,7.3,367.0,Brno
2026-02-25T15:00,11.4,55,998.6,9,7.1,237.0,Brno
2026-02-25T16:00,9.4,64,999.2,5,10.7,98.0,Brno
2026-02-25T17:00,7.3,69,999.9,0,12.6,6.0,Brno
2026-02-26T06:00,-1.3,98,1003.2,91,4.8,1.0,Brno
2026-02-26T07:00,0.3,95,1003.6,41,5.5,66.0,Brno
2026-02-26T08:00,2.6,84,1004.1,50,5.4,212.0,Brno
2026-02-26T09:00,4.3,78,1004.0,94,6.4,355.0,Brno
2026-02-26T10:00,6.1,72,1003.7,69,6.5,430.0,Brno
2026-02-26T11:00,7.6,66,1003.3,22,7.6,505.0,Brno
2026-02-26T12:00,7.6,67,1002.9,34,7.4,525.0,Brno
2026-02-26T13:00,8.3,65,1002.2,76,8.9,480.0,Brno
2026-02-26T14:00,8.6,63,1001.8,41,9.3,379.0,Brno
2026-02-26T15:00,8.4,64,1001.6,20,9.3,254.0,Brno
2026-02-26T16:00,7.2,70,1001.3,100,8.8,109.0,Brno
2026-02-26T17:00,5.6,77,1001.6,70,8.0,8.0,Brno
2026-02-27T06:00,-0.6,92,1001.5,0,5.7,2.0,Brno
2026-02-27T07:00,0.8,89,1002.0,0,4.6,80.0,Brno
2026-02-27T08:00,2.8,82,1002.3,0,3.1,224.0,Brno
2026-02-27T09:00,4.6,76,1002.2,0,4.7,361.0,Brno
2026-02-27T10:00,6.2,72,1001.8,0,5.5,463.0,Brno
2026-02-27T11:00,7.7,69,1001.4,0,5.7,521.0,Brno
2026-02-27T12:00,8.8,68,1000.8,0,6.0,527.0,Brno
2026-02-27T13:00,9.7,66,1000.2,19,5.9,481.0,Brno
2026-02-27T14:00,10.2,65,999.7,5,5.2,387.0,Brno
2026-02-27T15:00,10.1,66,999.2,0,4.9,257.0,Brno
2026-02-27T16:00,8.6,77,998.7,0,3.7,111.0,Brno
2026-02-27T17:00,7.1,78,998.9,2,5.0,9.0,Brno
2026-02-28T06:00,2.0,83,999.2,0,8.4,3.0,Brno
2026-02-28T07:00,3.0,81,999.6,0,8.4,87.0,Brno
2026-02-28T08:00,4.9,72,1000.0,0,7.0,234.0,Brno
2026-02-28T09:00,6.8,66,999.8,0,6.6,372.0,Brno
2026-02-28T10:00,8.6,60,999.5,0,8.0,477.0,Brno
2026-02-28T11:00,10.1,56,999.0,0,10.8,535.0,Brno
2026-02-28T12:00,11.2,54,998.5,0,12.0,541.0,Brno
2026-02-28T13:00,11.9,52,997.9,0,11.9,493.0,Brno
2026-02-28T14:00,12.2,52,997.7,0,11.7,398.0,Brno
2026-02-28T15:00,11.9,55,997.4,0,10.9,266.0,Brno
2026-02-28T16:00,10.4,64,997.2,4,7.9,117.0,Brno
2026-02-28T17:00,8.6,71,997.6,0,7.7,10.0,Brno
2026-03-01T06:00,2.0,83,1000.5,80,3.7,3.0,Brno
2026-03-01T07:00,3.3,82,1001.0,65,4.8,86.0,Brno
2026-03-01T08:00,5.3,74,1001.4,26,1.7,225.0,Brno
2026-03-01T09:00,7.1,71,1001.5,30,2.0,345.0,Brno
2026-03-01T10:00,8.8,68,1001.3,24,2.7,429.0,Brno
